127.0.0.1 - - [16/Jun/2017:21:28:20 -0500] "GET / HTTP/1.1" 404 1001
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:26:43 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:26:43 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:26:47 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:31:02 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 6020
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:31:02 -0500] "GET /edu/resources/assets/img/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:31:02 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:31:02 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:31:02 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:31:02 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:31:02 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:31:06 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:32:48 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 5991
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:32:48 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:32:48 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:32:48 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:32:48 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:32:48 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:32:52 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:38:11 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 5971
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:38:11 -0500] "GET /edu/resources/assets/img/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:38:11 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:38:11 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:38:11 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:38:11 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:38:11 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:38:15 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:38:33 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 5959
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:38:33 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:38:33 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:38:33 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:38:33 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:38:33 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:38:37 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:42:05 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 5982
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:42:05 -0500] "GET /edu/resources/assets/img/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:42:06 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:42:06 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:42:06 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:42:06 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:42:06 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:42:10 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:42:25 -0500] "GET /edu/index.html HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:42:31 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:23:11:33 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 6042
0:0:0:0:0:0:0:1 - - [16/Jun/2017:23:11:33 -0500] "GET /edu/resources/assets/img/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Jun/2017:23:11:33 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:23:11:33 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:23:11:33 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:23:11:33 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:23:11:33 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:23:11:37 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:23:11:38 -0500] "GET /edu/Empleados/Listar.jsp HTTP/1.1" 404 1025
0:0:0:0:0:0:0:1 - - [16/Jun/2017:23:11:53 -0500] "GET /edu/Clientes/Listar.jsp HTTP/1.1" 404 1024
0:0:0:0:0:0:0:1 - - [16/Jun/2017:23:11:59 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:23:26:54 -0500] "GET /edu/Empleados/Listar.jsp HTTP/1.1" 404 1025
